"time","Austria","Belgium","Czechia","France","Germany","Hungary","Italy","Luxembourg","Netherlands","Poland","Slovakia","Spain"
"2014_33",NA,NA,NA,NA,298.644394175614,NA,NA,NA,0,0,0,0
"2014_34",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2014_35",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0
"2014_36",NA,0,NA,NA,0,NA,NA,NA,0,0,0,NA
"2014_37",NA,0,NA,NA,0,NA,NA,NA,0,0,0,0
"2014_38",NA,0,NA,NA,0,NA,NA,NA,0,0,0,0
"2014_39",NA,0,NA,NA,0,NA,NA,NA,0,0,0,0
"2014_40",0,0,NA,NA,0,0,NA,0,0,NA,0,0
"2014_41",0,0,0,0,0,0,NA,0,0,0,0,0
"2014_42",0,0,0,NA,0,0,0,0,59.4236674450214,0,0,0
"2014_43",0,0,0,0,60.8804715129016,0,30.1483008878546,0,0,0,0,0
"2014_44",0,NA,NA,NA,64.4059953359475,0,0,0,0,0,0,0
"2014_45",0,0,0,0,0,0,0,0,44.2248162148545,0,0,0
"2014_46",0,0,0,NA,49.9119736916667,0,0,0,0,NA,0,0
"2014_47",0,44.4911130965959,0,7.81554791128378,0,0,67.5147708221306,2226.66563898678,30.9428951421445,0,0,5.14785688436349
"2014_48",NA,110.949713284636,0,10.1229368369647,46.0894496545201,0,0,0,39.0510797025397,0,0,2.9472795709815
"2014_49",0,0,0,7.96777320910716,0,0,73.9125991047991,3745.79266371608,0,0,0,2.49719834395124
"2014_50",0,43.8560161889671,0,25.9169338585429,84.8945288519485,0,224.147429958711,709.986844756643,66.9175499649202,NA,0,8.55542380468634
"2014_51",0,181.672045144433,NA,54.4686119216652,45.3964440424547,0,685.525074065013,1920.9193147262,112.096721929553,0,0,32.326527245528
"2014_52",NA,155.718895838086,NA,57.3420194329961,36.7057090975135,NA,704.951525971615,0,34.2029271718043,0,0,12.3446970381524
"2015_01",NA,82.1849728034341,0,140.557204849293,90.3251440722371,0,1853.48586764296,0,81.4515715721718,NA,0,16.1547744833879
"2015_02",127.817782156335,130.719906432707,0,302.993145538669,153.680924531676,0,4310.49661808437,1387.33061619114,197.406874010587,0,38.7781320050493,75.760575786163
"2015_03",484.030764863932,599.25785399408,65.9595666472458,567.20061996791,163.767145030078,324.274484644408,6137.65508409316,2713.34121914664,82.0863610044263,481.444582565587,0,53.4927964756758
"2015_04",648.115342186255,1182.02237255713,433.256592991989,1348.17662699996,436.683506703298,745.964979489473,7497.58719232598,2805.8522517532,207.770754685115,168.759952906661,NA,142.358427100377
"2015_05",745.398694913514,782.337721878844,444.22466641147,2746.0000225994,683.598044537377,1527.58431303683,5525.01833684465,1985.34766441266,273.212540645673,0,401.960439030152,293.685193871695
"2015_06",2018.12947258513,442.62192058552,1367.50601930266,3635.21625342715,797.689834256023,894.065015307722,4200.37733953798,1250.99540995803,376.737115711597,NA,815.109754214647,211.897071624334
"2015_07",1968.90581840286,709.955229051273,796.393440604372,2927.66774313467,922.799281033538,2398.7230527461,2503.24067036909,1711.2894518087,263.757681817376,4130.98290525905,487.058873009908,302.806193189844
"2015_08",1386.91997556786,1207.44598377125,1248.18238356729,2412.78421862906,1137.59981905136,804.257497487324,1249.64583553927,988.573525908393,240.979350809737,3690.87094435869,1209.18709068436,314.198513590676
"2015_09",1661.79166762977,217.44413593835,815.352183534812,990.600432272135,889.293131820732,1009.34929247443,556.225029489119,1752.18688987815,361.120689373748,2429.1278751429,1204.68798701108,260.410606036195
"2015_10",558.774760062226,100.568453562097,295.327196871775,407.442464210713,658.364362733389,323.229135964377,572.724487338095,568.846965492582,495.201778862091,2158.75951541149,727.427136941713,191.78662933402
"2015_11",426.116437442176,115.231982920183,0,198.650122918658,516.017521227709,408.976469266998,383.207596321934,465.851017436815,141.340180879463,1787.41396022394,113.60209083811,66.1035430198826
"2015_12",472.306890390032,0,367.1121226994,151.780584731176,605.438383890419,0,165.35877707172,242.063016475992,129.272539704959,359.59014648441,54.8839578291271,29.9445676154695
"2015_13",104.845543054574,76.0056515400181,210.683932990794,74.2821592169879,216.329229877797,0,141.420550253109,0,202.206421552984,704.965041710463,0,8.12902372298568
"2015_14",51.9246553130968,116.789171878564,NA,5.83241568474685,51.0522375797863,NA,60.2692931917472,361.912334658558,47.6413885550603,1060.03570697432,NA,2.28446696018956
"2015_15",31.960668410659,0,NA,11.1202852373578,60.6934285329865,0,27.2613306051757,NA,61.1144218156458,567.950550840476,0,0
"2015_16",NA,0,0,NA,0,0,62.3146878025929,0,63.1331007861428,0,0,0
"2015_17",NA,0,NA,NA,0,0,12.2363505273851,0,0,0,0,0
"2015_18",NA,NA,0,NA,65.7601851303957,0,NA,0,54.4305430336671,0,0,0
"2015_19",NA,0,0,NA,0,0,NA,0,0,NA,0,NA
"2015_20",NA,NA,NA,NA,0,0,NA,0,0,NA,0,NA
"2015_21",NA,0,NA,NA,0,NA,NA,NA,0,0,0,NA
"2015_22",NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA
"2015_23",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2015_24",NA,NA,NA,NA,153.808836369413,NA,NA,NA,0,0,0,NA
"2015_25",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2015_26",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2015_27",NA,NA,NA,NA,0,NA,NA,NA,0,0,51.7218928222872,NA
"2015_28",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2015_29",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2015_30",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2015_31",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2015_32",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2015_33",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2015_34",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2015_35",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2015_36",NA,NA,NA,NA,135.720180403573,NA,NA,NA,0,0,0,NA
"2015_37",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2015_38",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2015_39",NA,0,NA,NA,0,NA,NA,NA,0,0,0,NA
"2015_40",0,0,NA,NA,0,0,NA,0,0,NA,0,1.09992562923091
"2015_41",0,0,NA,3.22577467189567,72.4891405299268,0,NA,0,45.9257706846567,0,0,0
"2015_42",0,56.2318234970865,NA,5.42544217358774,0,0,NA,0,0,352.050626637262,0,0
"2015_43",0,0,0,NA,0,0,NA,0,0,0,0,6.90459981655883
"2015_44",NA,NA,94.3081351014704,NA,59.2587812409213,0,NA,0,40.9363042399039,0,0,0
"2015_45",0,0,0,NA,99.2115815090408,0,NA,0,106.337089112144,NA,0,0
"2015_46",153.231719110162,30.2786741907388,0,2.21506406988301,243.406718040053,0,0,0,107.201618291917,NA,0,3.99327958680885
"2015_47",206.804861551048,0,NA,NA,125.919795528696,0,0,0,76.3883189165667,0,0,2.17318318363622
"2015_48",149.321617467004,0,0,NA,39.8304362617029,0,0,0,146.849069226248,NA,0,NA
"2015_49",0,0,0,5.00405284315311,165.534112766503,0,0,0,311.943969600545,NA,0,4.89150770860924
"2015_50",304.176397636589,64.8828732658691,NA,4.0192346590557,264.599243921645,0,16.1806828526943,0,343.428855481248,NA,0,24.2601386583222
"2015_51",113.15470964185,32.7829254395969,NA,5.94007451211498,307.565043539041,0,57.0494942251417,0,490.755928563534,0,0,29.1074325504487
"2015_52",NA,NA,NA,6.31301254467107,339.187674152253,0,197.724108970344,646.709502624486,300.697578923442,NA,0,36.1683702512012
"2015_53",NA,NA,0,12.2224387069634,378.075013949965,0,54.5203528232241,0,361.810769797129,NA,NA,50.5250518741115
"2016_01",587.805732251062,97.3243098988036,NA,27.3999970767907,447.527756612281,0,55.472581711107,0,790.354388790223,225.056735824714,0,111.23754839844
"2016_02",477.357917715973,298.461217022998,114.176950429738,55.7719224827475,731.099866833139,400.891268173261,299.649002345721,433.723361061862,903.204464304761,1212.54220541314,0,472.839275641751
"2016_03",1123.25636758598,240.993529273228,457.538905726186,228.359737021293,1049.2409296138,129.907685379687,356.404681977131,1928.86794637333,2021.3413938641,960.538968465906,374.032004555394,1026.66695566485
"2016_04",1130.83787866339,1181.13863874409,1248.79773311592,608.648894937689,1550.73329291455,424.696928508156,577.024697406407,956.372594991343,2454.08992228978,4826.23885662084,425.98899689051,2051.3367783548
"2016_05",991.96173965149,1442.06344991936,1469.66718292822,825.802763653449,1720.10078115123,343.244664064422,775.921820523446,1511.01466773632,2848.83821045588,6363.56942897159,637.965606760017,2359.76050731064
"2016_06",1868.54165973401,1642.96631625776,1367.7146678241,883.98830403968,1557.53089900716,1753.56606834567,670.420809950705,884.808637437459,2336.98388101506,6112.13879262966,1454.22225360608,2810.68917069324
"2016_07",1227.24749830051,1492.30608511499,2453.83676088436,1168.28279542807,1542.5218379583,1632.58812303575,568.072021225248,1098.33343328587,3272.85826352572,7974.79681252488,1336.71963246731,2353.09925300951
"2016_08",1355.24527797008,3042.39465359128,2497.79578522892,1205.89571548921,1799.3790797221,1168.70281635353,723.706091714078,1831.27641337231,2401.85776290361,9288.85198008687,1213.09630351396,2493.05043264963
"2016_09",1050.44467053492,3065.71576181231,2050.14487846316,1379.74536747143,1323.25142664686,1461.83474118466,859.64904358223,1729.05205217927,2359.14989507334,6101.95779862751,666.617964010492,1886.72691274167
"2016_10",717.381151269244,3386.88598447836,2152.12155571657,1681.45641141632,1184.32923616265,1293.99162113728,434.882402804665,1258.20215114566,1516.19759708891,3804.94885121052,442.190935620908,1904.5697389612
"2016_11",549.21702213354,3125.64060419655,1137.29497319774,2087.2089495652,942.498376890034,276.198236939264,538.084158594358,1536.73545178096,907.409166347183,3529.92864768401,511.901329698765,1531.64613527277
"2016_12",327.815249110062,1262.78292093698,927.640062000286,1639.11263449442,921.607668098505,349.146834672868,392.988172888318,1207.88241692294,522.922977289146,2874.5929432328,143.30329422026,565.559052809964
"2016_13",27.5177374149602,NA,559.947404143585,1221.74235237502,577.619317421344,72.7537209030779,283.836468240973,2746.91462005846,441.381935335219,2900.70219784125,265.494031471576,301.935824358797
"2016_14",39.1498334786625,139.74772703418,269.459181679241,604.2627308649,374.333691193123,48.3438720977941,229.916555767942,1053.78091485157,448.862985086664,1790.14784900497,55.7660192882415,179.057266001315
"2016_15",NA,81.5670406770926,152.152541147524,201.466511154814,369.568432555427,157.533931641508,74.4075125763379,728.348573500349,208.855946960825,1448.42798985776,187.452947760912,100.321243377183
"2016_16",NA,0,144.988409637092,91.6897305505561,43.8335447702908,NA,33.3152155027903,635.64966414576,130.6776760061,1149.73287114435,NA,40.8381394566427
"2016_17",NA,0,128.310387893158,33.911354272791,0,0,NA,1050.90294176479,18.467505672137,440.910439461094,0,23.3372254872035
"2016_18",NA,0,NA,NA,57.6903744968136,144.650955883163,NA,0,76.3883189165667,417.437761163226,NA,7.42847111269938
"2016_19",NA,0,0,NA,385.772034418409,0,NA,0,64.6362698524796,141.388472439518,0,7.73521607560577
"2016_20",NA,NA,NA,NA,0,0,NA,NA,96.9544047787194,0,0,0
"2016_21",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2016_22",NA,0,NA,NA,0,NA,NA,NA,53.8635582103998,NA,0,NA
"2016_23",NA,NA,NA,NA,0,NA,NA,NA,0,512.535504824199,0,NA
"2016_24",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2016_25",NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"2016_26",NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA
"2016_27",NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA
"2016_28",NA,0,NA,NA,0,NA,NA,NA,0,0,0,NA
"2016_29",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2016_30",NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA
"2016_31",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2016_32",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2016_33",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2016_34",NA,NA,NA,NA,0,NA,NA,NA,0,0,35.4771835781732,NA
"2016_35",NA,NA,NA,NA,0,NA,NA,NA,0,281.497296533107,0,NA
"2016_36",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2016_37",NA,NA,NA,NA,0,NA,NA,NA,72.7158035840396,0,0,NA
"2016_38",NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA
"2016_39",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2016_40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_40",0,28.5484642369824,0,NA,0,0,NA,0,64.6362698524796,0,0,0
"2017_41",0,0,59.2770157319408,1.29910527976503,0,0,NA,0,0,0,0,0
"2017_42",0,0,0,2.78911139537704,37.2105419635727,0,NA,0,0,0,0,0
"2017_43",0,0,0,2.37946625897738,0,0,NA,0,0,0,121.342788764805,0
"2017_44",0,0,0,8.69176556105801,0,0,NA,NA,60.8341363317455,0,0,0
"2017_45",0,NA,0,5.84676960605381,63.1437620554083,0,NA,0,96.9544047787194,NA,127.440050131711,2.08535180204133
"2017_46",NA,0,0,9.56502788051368,66.7122338598257,0,0,0,0,0,83.1447216247354,0
"2017_47",0,0,0,25.7804466963865,29.3534628954837,0,26.4764907507387,0,0,NA,0,15.0830079498261
"2017_48",0,0,0,83.6470044192777,57.8729818718225,0,292.292612100575,0,0,307.867573592756,0,0
"2017_49",45.6907304940093,89.6563339673827,0,267.745127589932,58.9754041248787,0,352.585301601289,0,29.8790304035047,0,65.4243300924894,33.120415451514
"2017_50",237.63897683104,51.9062986126952,0,897.125740965047,166.594636081699,0,1290.66667011566,0,74.1727686831735,0,0,120.890758444445
"2017_51",305.731343218651,44.9854587976693,139.096178394251,2376.79786707136,534.476284418917,0,3052.63000156042,1794.28093027388,130.426758809468,NA,0,233.169272883046
"2017_52",45.1531924881974,62.2875583352343,278.476516499216,4109.63995320304,167.41019518865,373.199466178561,7828.48577930139,0,60.2689543219065,NA,0,402.120731905856
"2018_01",335.195004341515,198.974144681998,0,2645.50926519285,167.171747002763,229.101587479657,8168.32082119349,1637.80003554673,92.6572154556536,357.127306368491,0,369.208490724314
"2018_02",691.2852382552,563.456530993073,260.275436989464,1495.44902059122,415.790352762629,116.270607521291,8661.01078018994,1377.7628188381,189.553938925021,NA,173.563625162061,760.887319155304
"2018_03",1116.79549241903,611.425664540719,331.031377724843,1445.10964576776,310.809869750323,0,7159.63810229236,5048.14927966551,201.803995155076,1077.45955795002,127.68782728686,910.49136994442
"2018_04",1659.03046649614,480.133262167431,429.474196340457,1504.73483499183,917.352805179378,291.497506632411,6793.62915438696,3948.26794283587,340.243460155727,2784.13984762202,404.933945421745,942.904658924368
"2018_05",919.913046455954,838.410309020296,725.166344870785,1234.21085010603,669.184846030663,825.982560031956,5946.31718638144,2815.46507403496,388.414261605822,1549.59222612351,1013.52774850805,913.239460080934
"2018_06",2002.98822371894,1215.75908353094,1572.80497807777,1112.83693427556,492.856721476288,1629.95423420641,4728.38079482909,2336.55682726929,358.879406642734,1536.42649485951,803.228332479017,609.769734122677
"2018_07",1511.74359952572,973.243098988036,2197.10314992343,1020.60242789435,1196.63418285609,1835.01371287151,3937.92626323134,2679.06845156802,533.948340312825,3656.90682218532,822.075971623578,596.282298334238
"2018_08",1806.90718299425,1467.8795916502,2974.91010919439,701.625547112874,1341.47018437451,2394.09046676724,3636.7444122549,1748.0042920426,858.692156594886,2401.84369198577,487.639701889212,399.583810094449
"2018_09",1929.98877819455,1650.30989276908,2102.20990395655,517.531403048498,1844.19860279208,2064.47910678678,1882.04202149604,3099.22160572689,1009.89826696782,2633.20508278263,523.216075513122,387.859013715848
"2018_10",1727.84646550581,2551.66645225591,2980.0339492456,348.64485607451,1822.18040183498,1952.36740745794,1310.9388714877,3055.889608139,1061.53427411207,2969.01020958036,301.470720110332,259.963386176116
"2018_11",985.64854808618,1611.50950344066,1346.44869148093,167.388145897496,1534.93813016419,1357.87154102823,1013.68070720911,1327.27630458616,935.415477568121,2937.84917334354,130.588183177392,129.342767473861
"2018_12",695.919896542991,703.675535872598,1424.65049631265,142.710411982661,1068.73834059695,1746.6602922892,568.646789209162,609.281280925182,911.679368200675,3187.68250707897,254.238179701137,86.1084635455054
"2018_13",318.253706800393,755.360231239984,761.689544757192,69.4751902167515,733.706730080972,717.148052740561,292.874828868604,1360.79037831618,1096.79708423683,2782.03837060025,114.216091592084,22.7382581134079
"2018_14",100.061392794806,NA,277.991987761717,32.2755496965577,452.61654383508,414.424988605263,252.01818861464,525.72528613559,461.897118954878,1777.10742472637,145.544300934608,34.0978186476474
"2018_15",6.12297637761523,NA,106.035288974701,19.2417758116391,215.070502326019,274.075495357573,125.816723722379,0,398.883530108059,2012.07198683368,137.647092384105,9.82990980892792
"2018_16",NA,NA,79.7857321081085,1.0863296023114,85.6289916879617,176.293352482605,86.9710169019616,511.330427110449,531.392652574429,959.708801583138,0,2.49239852787343
"2018_17",NA,NA,0,NA,0,0,77.898536950895,693.66530809557,290.863214336158,550.003313433918,56.5975185972261,1.41826603295236
"2018_18",NA,0,70.0473420221985,NA,0,0,NA,0,NA,1061.63064503258,0,0.759303498888434
"2018_19",NA,NA,0,NA,0,63.6464205885919,NA,0,254.505312544138,0,0,1.65859971135017
"2018_20",NA,NA,106.666451409075,NA,0,NA,NA,NA,64.6362698524796,NA,0,0.659339172704244
"2018_21",NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA
"2018_22",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2018_23",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2018_24",NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA
"2018_25",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2018_26",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2018_27",NA,NA,NA,NA,0,NA,NA,NA,236.999656125758,0,0,NA
"2018_28",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2018_29",NA,NA,NA,NA,75.730322654226,NA,NA,NA,290.863214336158,0,0,NA
"2018_30",NA,NA,NA,NA,0,NA,NA,NA,242.386011946799,0,0,NA
"2018_31",NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA
"2018_32",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2018_33",NA,NA,NA,NA,53.874757512457,NA,NA,NA,0,0,0,NA
"2018_34",NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA
"2018_35",NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA
"2018_36",NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA
"2018_37",NA,NA,NA,NA,58.8394453587693,NA,NA,NA,242.386011946799,0,0,NA
"2018_38",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA
"2018_39",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
