"Austria","Belgium","Croatia","Czechia","Denmark","France","Germany","Hungary","Iceland","Ireland","Italy","Luxembourg","Netherlands","Poland","Portugal","Romania","Slovakia","Slovenia","Spain","Sweden","United.Kingdom"
0.00354183278387059,0.00438679870243946,0.003892846907129,0.00358261226047174,0.00408699079445142,0.00485769961443021,0.00410656793342055,0.00350889182877316,0.00330379142844904,0.00479443201499344,0.00421858553227855,0.00420795460132981,0.00450286333836643,0.0036618779703982,0.00605347109477538,0.00336666548229978,0.00331758921070841,0.00368487090015932,0.00521221916501992,0.00314669173224483,0.00469202773473226
0.00384913298357984,0.00460486999949576,0.00413156325396663,0.00397492769020894,0.0040133673865878,0.00501731808838956,0.00427253213499238,0.00385946495280854,0.00326565493500717,0.00492060349130416,0.0042872556800797,0.00441866939827906,0.00455224829432718,0.0038485497073441,0.00604831267437054,0.00364272939809941,0.00366367998653903,0.00385774392250282,0.00541151444896535,0.00331560966374137,0.00459756323594273
0.00412319374591694,0.00466598892591962,0.00432303901672351,0.00406131246351781,0.00395286852086752,0.0050574976182402,0.00431222471818051,0.00402928132654174,0.00307899873924795,0.00481954556066066,0.00449866640942226,0.00456685396270656,0.00451043588384948,0.00385955638950068,0.00609184378647072,0.00386015790237488,0.00385567644638488,0.00408619358901749,0.00535736850780126,0.00326354555957485,0.00456880067946659
0.00422493494676146,0.00450110657079828,0.00451881269632667,0.00405595111975186,0.00383698906910519,0.00489013429679533,0.00424137759190816,0.00419943347124365,0.00296142334337614,0.00496896832172307,0.00463332702962771,0.00435210367890683,0.00447316021659014,0.00385260402322874,0.00586642607577199,0.00405707114629939,0.00389084917084623,0.00425078233700022,0.00536184936478262,0.00310078909098324,0.0046017957029622
0.00421421907395065,0.00451546357840742,0.0044953581065811,0.00392780149389119,0.00385036711251069,0.00492502850484488,0.00420108247832324,0.00401629801994579,0.0027310939176356,0.00522669705039291,0.00467047438713581,0.00444615495675503,0.00441266519236494,0.00365970744098235,0.00597585109187937,0.00418233653829929,0.00376467412787502,0.00432149516034054,0.00511923600804973,0.0031239180046247,0.00480308732028371
0.00421842356481972,0.00475581165554362,0.00455448081847658,0.00391593949942418,0.00383278245277875,0.00504179365002955,0.00426418864243254,0.00434123865826498,0.00274450806015194,0.00538780356820545,0.00458520596430255,0.00458802808473109,0.00465013734972452,0.00371449080228209,0.00619848043769202,0.0041150933237923,0.00398974658612652,0.00440738452842958,0.0053716549688507,0.0032740897144605,0.0051223625146785
0.00422818089839934,0.00484165255419807,0.00439700537366945,0.00408280993110615,0.00403862844148718,0.00517858060832095,0.00438152103792488,0.00438016545508984,0.002545667611857,0.00499442987321159,0.00463075446059635,0.00468685860263011,0.00469929917502596,0.00403923044890984,0.0064020683660219,0.00414027997078757,0.00411152356657907,0.00426037699826807,0.00556798820834632,0.00336729102489335,0.00498470284738055
0.00440358527452684,0.00488111212466383,0.0045258484054432,0.00426864295404518,0.00403116728712406,0.00529774805775012,0.00451455656708066,0.00438604690534825,0.0024842677902185,0.00510525196107231,0.0048554343021639,0.00484653547933873,0.00475240346919826,0.00420837908180778,0.00623091517667344,0.00412770034396481,0.00415505971784872,0.00440836270958258,0.00571623198771949,0.00326361602253197,0.00476764298034
0.00445156960347019,0.00485933471689679,0.004779700005445,0.00438758316636559,0.00406527397548723,0.00514141655690536,0.0045304154810265,0.00466709796110405,0.00257975210792116,0.00492562805994878,0.00486062408726321,0.00473112746226709,0.00478106242437863,0.00435843053203565,0.00599571846673855,0.00448049483734499,0.004390113515825,0.00457267529302323,0.00528413224135064,0.00330102982497153,0.00482209927232584
0.00402984018799833,0.00474653188971279,0.00457173369462022,0.00393736012655108,0.00383554181133464,0.00518340116754508,0.00427748725807511,0.00426934155181758,0.00257299885783447,0.00484434501897324,0.00476047909469769,0.0046499453765964,0.00462245302296896,0.00405171670582466,0.0061784530761387,0.0044687842459738,0.00397614798495748,0.00433451505994085,0.00536112964549365,0.00325152367030776,0.00480120031433357
0.00392324793978525,0.00488482423839834,0.00439349711186424,0.00388517369784793,0.00401404559958287,0.00518722018773507,0.00442216196741078,0.00398590359530823,0.00248446219414662,0.00443181312029175,0.00484718247269477,0.00482730666550562,0.00477867763473658,0.00394426038534635,0.00621183103078581,0.00405045133395935,0.0036999983572692,0.00416596963144385,0.00545446330015465,0.00329630854212305,0.00460255428001309
0.00402863495409864,0.00473619900477636,0.00480326671253943,0.00397335484322051,0.0039786977341427,0.00510189841220823,0.00430648498536816,0.00434270921188459,0.00272886695697366,0.00447891184312232,0.00511449849623591,0.00459698944506355,0.00476212645398729,0.00396381662057445,0.00635097346987891,0.00414748098389233,0.00398189168932662,0.00438769426404702,0.00548676184657535,0.00326810075573872,0.0045528197702294
0.0040177106635001,0.00474014244027087,0.00467657334780473,0.00394685970803307,0.00386915960435479,0.00507566635743947,0.00435095551446399,0.00433292732422665,0.00282314629161053,0.00470321814954248,0.00492870149670936,0.00467403082767933,0.00472931769684459,0.00388098296874657,0.00652086792304141,0.00428772010743618,0.00397284749654853,0.00426684252657778,0.00558987825209713,0.00309333963045061,0.0045544955115296
0.00423185378740298,0.00467351542814071,0.00493080029310694,0.00398543564203934,0.00392786705873222,0.00514891044783899,0.00438922315445834,0.00450366083786065,0.00279611619784241,0.00473172959232221,0.00516485089323726,0.00458941412618121,0.00468708762315508,0.00387485542415549,0.00659707770040409,0.00429425511448517,0.00406591957906792,0.00462452348592818,0.0056865766436127,0.00304982302709903,0.00458719075062486
0.00391945589324591,0.00474902668704704,0.0047459350867155,0.00374999214503861,0.00387193134160297,0.00514063567852749,0.00420044648806793,0.0043978065519994,0.00283397642765428,0.0050704969161833,0.0049966026046063,0.00453112488704398,0.00475847652787463,0.00391806223428003,0.00671213585922415,0.00433974113181499,0.003979487974828,0.00442081819187384,0.0058107573351588,0.00316783065139218,0.00481321823042792
0.00374733427527932,0.00493538782597806,0.00428594266156691,0.00362623934079641,0.00406273108538867,0.00508505457765135,0.00432267558267337,0.00394240777200047,0.00281547161366086,0.00502664097431988,0.00479091304857801,0.00460420464181983,0.00501864764212293,0.00371195893621145,0.00664503267477805,0.00425328372712041,0.00359191680856411,0.00399611311956526,0.0058002018710857,0.00324491018376419,0.00492258631896008
0.00395487274330282,0.00508509047251001,0.00431857280246448,0.00383906360509519,0.00433098567195232,0.00518461077685755,0.00450638476389947,0.00396315410178928,0.00293482323840219,0.0055455331009318,0.00485559342877516,0.00468999084384539,0.00522067771067654,0.00375722972334102,0.00673229200005541,0.0037983900736074,0.00372268193275401,0.0041420883760147,0.0056520911491131,0.00355714855996251,0.00536429626331911
0.0042750814262543,0.00543918880806933,0.00459629987991344,0.00416007162222148,0.00441801288493676,0.00549597981883277,0.00475650351323645,0.00427720723156529,0.00300577472266173,0.00549391599721029,0.0049813532777691,0.0051627873612265,0.00544349621958084,0.00398101020821339,0.0068684293408733,0.00396145413713437,0.00393344032720604,0.00440428291236892,0.00572930822864915,0.00358441910796482,0.00535445766999121
0.00436630965088793,0.00530754976030389,0.00462368535452883,0.00422144160543679,0.00435895153741027,0.00556148721171606,0.00472759696293913,0.00429119283737796,0.00330619002447981,0.00543214862154763,0.00517057029991509,0.00511511914688348,0.00527909573266028,0.00405372805129884,0.00687195636355868,0.00401562096838929,0.00404467373124804,0.00457353720404625,0.00582863063084186,0.00358730040433719,0.0053179370740478
0.00444280981705423,0.00510889355509572,0.0048176190856095,0.00429255091630616,0.00423353744445624,0.00540712991178649,0.00474494065147156,0.0045260181027968,0.00315898606466287,0.00544893339908676,0.00521223856777118,0.00506759593559945,0.00508867122502273,0.00405171486132096,0.00710595724507014,0.00414404403618124,0.00420358129218171,0.00462964983463266,0.00591781162943295,0.00349262183783397,0.00512493724011554
0.00426677874462229,0.00507132827147374,0.00476520783111354,0.00411368359974321,0.00434228420906558,0.00548962516436604,0.0045821281735003,0.00444307680074575,0.00297854143321886,0.00548248396741219,0.00516697428848778,0.00490665340890776,0.00502701275449553,0.00396466533159656,0.00718950631687231,0.00414906022146019,0.00413512275597889,0.00451908199832646,0.00614964819223106,0.00355645697988394,0.00549508452326714
0.00446228121602757,0.00544044870232587,0.00468314055654675,0.00439091412386573,0.00446344928406908,0.00576269112680941,0.00488639678298024,0.00439126436273406,0.00302994730841412,0.00534506525043854,0.00514950680695752,0.00534774054644009,0.00532785067424991,0.00414705889058457,0.00738639050577188,0.00396307671753823,0.00410212536477634,0.00454890958049231,0.00625824582629152,0.00374437821518116,0.00528736602314362
0.0046387635210496,0.00520655904149599,0.00490625165066357,0.00456970648305994,0.00424875277209223,0.00564907638605504,0.00491540230642578,0.00480473914968934,0.003074444622165,0.00550347655207343,0.00530213941964895,0.00519885462049535,0.00515485293857431,0.00427800280970643,0.00728120467026024,0.00432894732933758,0.00445062368444763,0.00475677491746554,0.00627230524596619,0.00359810569511349,0.00516923975332271
0.00439075661435511,0.00506934010498715,0.00504864834695294,0.00429966043117871,0.00430846791596441,0.00552626597361148,0.00474273437784292,0.00471889883602344,0.00298200970574992,0.00540783330362443,0.00535635989818274,0.00499896491124665,0.0050183636533773,0.00414546418418133,0.00692177742925287,0.00438361914952267,0.00428415389535089,0.00477773567344947,0.00628782702623009,0.00357924093467917,0.0049867599488474
0.00451774553205381,0.00507939304986359,0.00505385174415599,0.00424812006143238,0.004219930633305,0.00573462929121989,0.00466856924285656,0.00463484192681078,0.00293118607818687,0.00550155869003366,0.00553889159750653,0.00502761151487612,0.00498935984605173,0.00411978798737607,0.00686994879931493,0.00419927824347451,0.00425032534481086,0.00490991251143517,0.00621226034338938,0.00352859760735767,0.00521814643426519
